#ID = Agilent feature number
#COL = Column
#ROW = Row
#miRNA_ID = 
#PROBE NAME = Spot identifier
#CONTROL_TYPE = Control type
#ACCESSION_STRING = Accession String
#CHROMOSOMAL_LOCATION = Chromosomal Location
#DESCRIPTION = Description
#SPOT_ID = 
ID	COL	ROW	miRNA_ID	PROBE NAME	CONTROL_TYPE	ACCESSION_STRING	CHROMOSOMAL_LOCATION	DESCRIPTION	SPOT_ID
10926	30	125	hsa-miR-532-5p	A_25_P00010271	FALSE	mir|hsa-miR-532-5p|mir|MIMAT0002888|mir|hsa-miR-532_v9.1	chrX:049654519-049654534	NA	
10927	30	123	hsa-miR-937	A_25_P00013079	FALSE	mir|hsa-miR-937|mir|MIMAT0004980	chr8:144967186-144967171	NA	
10928	30	121	hsa-miR-154*	A_25_P00010115	FALSE	mir|hsa-miR-154*|mir|MIMAT0000453	chr14:100595897-100595916	NA	
10929	30	119		NA	ignore				-- ignore
10930	30	117	hsa-miR-1225-5p	A_25_P00014921	FALSE	mir|hsa-miR-1225-5p|mir|MIMAT0005572	chr16:002080218-002080208	NA	
10931	30	115		NA	ignore				-- ignore
10932	30	113	hsa-miR-206	A_25_P00010528	FALSE	mir|hsa-miR-206|mir|MIMAT0000462	chr6:052117164-052117179	NA	
10933	30	111	hsa-let-7a	A_25_P00011584	FALSE	mir|hsa-let-7a|mir|MIMAT0000062	chr11:121522465-121522446	NA	
10934	30	109	hsa-miR-522	A_25_P00012610	FALSE	mir|hsa-miR-522|mir|MIMAT0002868	chr19:058946332-058946351	NA	
10935	30	107		NA	ignore				-- ignore
10936	30	105	hsa-miR-30c-1*	A_25_P00013489	FALSE	mir|hsa-miR-30c-1*|mir|MIMAT0004674	chr1:040995601-040995619	NA	
10937	30	103	hsa-miR-33a*	A_25_P00013222	FALSE	mir|hsa-miR-33a*|mir|MIMAT0004506	chr22:040626946-040626960	NA	
10938	30	101	hsa-miR-518d-3p	A_25_P00010803	FALSE	mir|hsa-miR-518d-3p|mir|MIMAT0002864|mir|hsa-miR-518d_v9.1	chr19:058929999-058930015	NA	
10939	30	99	hsa-miR-20a*	A_25_P00013171	FALSE	mir|hsa-miR-20a*|mir|MIMAT0004493	chr13:090801364-090801384	NA	
10940	30	97		NA	ignore				-- ignore
10941	30	95		NegativeControl	neg				CONTROL
10942	30	93		NA	ignore				-- ignore
10943	30	91	hsa-miR-135a	A_25_P00010981	FALSE	mir|hsa-miR-135a|mir|MIMAT0000428	chr12:096481743-096481765	NA	
10944	30	89		NA	ignore				-- ignore
10945	30	87		dmr_3	pos				CONTROL
10946	30	85	hsa-miR-597	A_25_P00011261	FALSE	mir|hsa-miR-597|mir|MIMAT0003265	chr8:009636613-009636628	NA	
10947	30	83	hsa-miR-198	A_25_P00012059	FALSE	mir|hsa-miR-198|mir|MIMAT0000228	chr3:121597231-121597216	NA	
10948	30	81	hsa-miR-26b	A_25_P00012001	FALSE	mir|hsa-miR-26b|mir|MIMAT0000083	chr2:218975626-218975644	NA	
10949	30	79	hcmv-miR-UL36*	A_25_P00013703	FALSE	mir|hcmv-miR-UL36*|mir|MIMAT0004754	unmapped	NA	
10950	30	77	hsa-miR-199a-5p	A_25_P00010700	FALSE	mir|hsa-miR-199a-5p|mir|MIMAT0000231|mir|hsa-miR-199a_v9.1	chr19:010789129-010789111	NA	
10951	30	75	hsa-miR-26a	A_25_P00011998	FALSE	mir|hsa-miR-26a|mir|MIMAT0000082	chr12:056504693-056504680	NA	
10952	30	73		dmr_3	pos				CONTROL
10953	30	71	hsa-miR-519c-3p	A_25_P00014871	FALSE	mir|hsa-miR-519c-3p|mir|MIMAT0002832|mir|hsa-miR-519c_v9.1	chr19:058881589-058881609	NA	
10954	30	69	hsa-miR-378	A_25_P00012332	FALSE	mir|hsa-miR-378|mir|MIMAT0000732	chr5:149092632-149092643	NA	
10955	30	67	ebv-miR-BART13	A_25_P00011853	FALSE	mir|ebv-miR-BART13|mir|MIMAT0003424	unmapped	NA	
10956	30	65	hsa-miR-141*	A_25_P00013415	FALSE	mir|hsa-miR-141*|mir|MIMAT0004598	chr12:006943541-006943558	NA	
10957	30	63	hsa-miR-671-3p	A_25_P00012866	FALSE	mir|hsa-miR-671-3p|mir|MIMAT0004819	chr7:150566516-150566527	NA	
10958	30	61	hsa-miR-324-5p	A_25_P00010153	FALSE	mir|hsa-miR-324-5p|mir|MIMAT0000761	chr17:007067377-007067361	NA	
10959	30	59	hsa-miR-373*	A_25_P00010842	FALSE	mir|hsa-miR-373*|mir|MIMAT0000725	chr19:058983786-058983797	NA	
10960	30	57	hsa-miR-373*	A_25_P00010841	FALSE	mir|hsa-miR-373*|mir|MIMAT0000725	chr19:058983785-058983797	NA	
10961	30	55	hsa-miR-23b*	A_25_P00013374	FALSE	mir|hsa-miR-23b*|mir|MIMAT0004587	chr9:096887333-096887351	NA	
10962	30	53	hsa-miR-643	A_25_P00011363	FALSE	mir|hsa-miR-643|mir|MIMAT0003313	chr19:057476928-057476943	NA	
10963	30	51	ebv-miR-BART11-3p	A_25_P00011832	FALSE	mir|ebv-miR-BART11-3p|mir|MIMAT0003422	unmapped	NA	
10964	30	49	hsa-miR-24	A_25_P00010676	FALSE	mir|hsa-miR-24|mir|MIMAT0000080	chr19:013808171-013808154	NA	
10965	30	47	ebv-miR-BART8	A_25_P00011789	FALSE	mir|ebv-miR-BART8|mir|MIMAT0003417|mir|ebv-miR-BART8-5p_v9.1	unmapped	NA	
10966	30	45	hsa-miR-921	A_25_P00013041	FALSE	mir|hsa-miR-921|mir|MIMAT0004971	chr1:164390629-164390615	NA	
10967	30	43		NA	ignore				-- ignore
10968	30	41	hsa-miR-646	A_25_P00011400	FALSE	mir|hsa-miR-646|mir|MIMAT0003316	chr20:058316991-058317005	NA	
10969	30	39	hsa-miR-491-5p	A_25_P00012480	FALSE	mir|hsa-miR-491-5p|mir|MIMAT0002807	chr9:020706128-020706140	NA	
10970	30	37	hsa-miR-518a-3p	A_25_P00011008	FALSE	mir|hsa-miR-518a-3p|mir|MIMAT0002863|mir|hsa-miR-518a_v9.1	chr19:058926126-058926143	NA	
10971	30	35	hsa-miR-19a*	A_25_P00013157	FALSE	mir|hsa-miR-19a*|mir|MIMAT0004490	chr13:090801162-090801180	NA	
10972	30	33	hsa-miR-19b-1*	A_25_P00013163	FALSE	mir|hsa-miR-19b-1*|mir|MIMAT0004491	chr13:090801468-090801484	NA	
10973	30	31	hsa-miR-935	A_25_P00013071	FALSE	mir|hsa-miR-935|mir|MIMAT0004978	chr19:059177435-059177450	NA	
10974	30	29	hsa-miR-25*	A_25_P00013190	FALSE	mir|hsa-miR-25*|mir|MIMAT0004498	chr7:099529152-099529139	NA	
10975	30	27	hsa-miR-545	A_25_P00012703	FALSE	mir|hsa-miR-545|mir|MIMAT0003165	chrX:073423747-073423729	NA	
10976	30	25	hsa-let-7c*	A_25_P00013122	FALSE	mir|hsa-let-7c*|mir|MIMAT0004483	chr21:016834058-016834072	NA	
10977	30	23	hsa-miR-200a	A_25_P00010208	FALSE	mir|hsa-miR-200a|mir|MIMAT0000682	chr1:001093164-001093180	NA	
10978	30	21	hsa-miR-146a*	A_25_P00013444	FALSE	mir|hsa-miR-146a*|mir|MIMAT0004608	chr5:159844994-159845014	NA	
10979	30	19	hsa-miR-92a-1*	A_25_P00013227	FALSE	mir|hsa-miR-92a-1*|mir|MIMAT0004507	chr13:090801584-090801601	NA	
10980	30	17	hsa-miR-219-1-3p	A_25_P00012121	FALSE	mir|hsa-miR-219-1-3p|mir|MIMAT0004567	chr6:033283661-033283672	NA	
10981	30	15		NA	ignore				-- ignore
10982	30	13		NC1_00000215	neg				CONTROL
10983	30	11		NA	ignore				-- ignore
10984	30	9		NA	ignore				-- ignore
10985	30	7	hsa-miR-518b	A_25_P00010244	FALSE	mir|hsa-miR-518b|mir|MIMAT0002844	chr19:058897858-058897874	NA	
10986	30	5	hsa-miR-371-3p	A_25_P00010161	FALSE	mir|hsa-miR-371-3p|mir|MIMAT0000723|mir|hsa-miR-371_v9.1	chr19:058982787-058982804	NA	
10987	30	3	hsa-miR-450b-5p	A_25_P00012908	FALSE	mir|hsa-miR-450b-5p|mir|MIMAT0004909	chrX:133501912-133501894	NA	
10988	30	1		hur_5	pos				CONTROL
10989	29	164	hsa-miR-648	A_25_P00010224	FALSE	mir|hsa-miR-648|mir|MIMAT0003318	chr22:016843667-016843653	NA	
10990	29	162	hsa-miR-586	A_25_P00011419	FALSE	mir|hsa-miR-586|mir|MIMAT0003252	chr6:045273425-045273407	NA	
10991	29	160	hsa-miR-190	A_25_P00010239	FALSE	mir|hsa-miR-190|mir|MIMAT0000458	chr15:060903223-060903244	NA	
10992	29	158	hsa-miR-30e*	A_25_P00010838	FALSE	mir|hsa-miR-30e*|mir|MIMAT0000693|mir|hsa-miR-30e-3p_v9.1	chr1:040992677-040992693	NA	
10993	29	156	hsa-miR-496	A_25_P00010720	FALSE	mir|hsa-miR-496|mir|MIMAT0002818|mir|hsa-miR-496_v9.1	chr14:100596724-100596739	NA	
10994	29	154	hsa-miR-875-5p	A_25_P00012953	FALSE	mir|hsa-miR-875-5p|mir|MIMAT0004922	chr8:100618221-100618202	NA	
10995	29	152	hsa-miR-328	A_25_P00010262	FALSE	mir|hsa-miR-328|mir|MIMAT0000752	chr16:065793793-065793776	NA	
10996	29	150	hsa-miR-337-3p	A_25_P00012366	FALSE	mir|hsa-miR-337-3p|mir|MIMAT0000754	chr14:100410644-100410664	NA	
10997	29	148	hsa-miR-27a	A_25_P00014821	FALSE	mir|hsa-miR-27a|mir|MIMAT0000084	chr19:013808324-013808308	NA	
10998	29	146	hsa-miR-382	A_25_P00010585	FALSE	mir|hsa-miR-382|mir|MIMAT0000737	chr14:100590412-100590427	NA	
10999	29	144	hsa-miR-151-3p	A_25_P00010577	FALSE	mir|hsa-miR-151-3p|mir|MIMAT0000757|mir|hsa-miR-151_v9.1	chr8:141811911-141811896	NA	
11000	29	142	hsa-miR-188-3p	A_25_P00012248	FALSE	mir|hsa-miR-188-3p|mir|MIMAT0004613	chrX:049654909-049654922	NA	
11001	29	140		NA	ignore				-- ignore
11002	29	138	hsa-miR-217	A_25_P00012116	FALSE	mir|hsa-miR-217|mir|MIMAT0000274	chr2:056063662-056063647	NA	
11003	29	136	kshv-miR-K12-10b	A_25_P00011816	FALSE	mir|kshv-miR-K12-10b|mir|MIMAT0002180|mir|kshv-miR-K12-10a|mir|MIMAT0002179	unmapped	NA	
11004	29	134	hsa-miR-30a	A_25_P00010680	FALSE	mir|hsa-miR-30a|mir|MIMAT0000087|mir|hsa-miR-30a-5p_v9.1	chr6:072170001-072169986	NA	
11005	29	132	hsa-miR-30c-2*	A_25_P00013287	FALSE	mir|hsa-miR-30c-2*|mir|MIMAT0004550	chr6:072143451-072143433	NA	
11006	29	130		NegativeControl	neg				CONTROL
11007	29	128	hiv1-miR-N367	A_25_P00013823	FALSE	mir|hiv1-miR-N367|mir|MIMAT0004478	unmapped	NA	
11008	29	126	hsa-miR-375	A_25_P00010986	FALSE	mir|hsa-miR-375|mir|MIMAT0000728	chr2:219574671-219574657	NA	
11009	29	124	ebv-miR-BART10	A_25_P00011670	FALSE	mir|ebv-miR-BART10|mir|MIMAT0003420|mir|ebv-miR-BART10_v9.1	unmapped	NA	
11010	29	122		NA	ignore				-- ignore
11011	29	120	hsa-miR-106b*	A_25_P00013479	FALSE	mir|hsa-miR-106b*|mir|MIMAT0004672	chr7:099529624-099529612	NA	
11012	29	118	hsa-miR-577	A_25_P00010514	FALSE	mir|hsa-miR-577|mir|MIMAT0003242	chr4:115797379-115797399	NA	
11013	29	116	hsa-miR-576-3p	A_25_P00012738	FALSE	mir|hsa-miR-576-3p|mir|MIMAT0004796	chr4:110629360-110629378	NA	
11014	29	114	hsa-miR-133a	A_25_P00012167	FALSE	mir|hsa-miR-133a|mir|MIMAT0000427	chr20:060572627-060572643	NA	
11015	29	112		NegativeControl	neg				CONTROL
11016	29	110	hsa-miR-26a	A_25_P00011999	FALSE	mir|hsa-miR-26a|mir|MIMAT0000082	chr3:037985915-037985929	NA	
11017	29	108	hsa-miR-331-3p	A_25_P00011117	FALSE	mir|hsa-miR-331-3p|mir|MIMAT0000760|mir|hsa-miR-331_v9.1	chr12:094226389-094226407	NA	
11018	29	106	hsa-miR-658	A_25_P00011945	FALSE	mir|hsa-miR-658|mir|MIMAT0003336	chr22:036570309-036570291	NA	
11019	29	104	hsa-miR-496	A_25_P00010720	FALSE	mir|hsa-miR-496|mir|MIMAT0002818|mir|hsa-miR-496_v9.1	chr14:100596724-100596739	NA	
11020	29	102	hsa-miR-136	A_25_P00011017	FALSE	mir|hsa-miR-136|mir|MIMAT0000448	chr14:100420807-100420828	NA	
11021	29	100	hsa-miR-142-3p	A_25_P00013937	FALSE	mir|hsa-miR-142-3p|mir|MIMAT0000434	chr17:053763665-053763644	NA	
11022	29	98	hsa-miR-20b*	A_25_P00013573	FALSE	mir|hsa-miR-20b*|mir|MIMAT0004752	chrX:133131569-133131558	NA	
11023	29	96	ebv-miR-BART3*	A_25_P00011683	FALSE	mir|ebv-miR-BART3*|mir|MIMAT0003410|mir|ebv-miR-BART3-5p_v9.1	unmapped	NA	
11024	29	94	hsa-miR-193b*	A_25_P00013596	FALSE	mir|hsa-miR-193b*|mir|MIMAT0004767	chr16:014305348-014305359	NA	
11025	29	92	hsa-miR-520h	A_25_P00010294	FALSE	mir|hsa-miR-520h|mir|MIMAT0002867	chr19:058937635-058937653	NA	
11026	29	90	hsa-miR-616*	A_25_P00011242	FALSE	mir|hsa-miR-616*|mir|MIMAT0003284|mir|hsa-miR-616_v9.1	chr12:056199249-056199233	NA	
11027	29	88	hsa-miR-101*	A_25_P00014977	FALSE	mir|hsa-miR-101*|mir|MIMAT0004513	chr1:065296736-065296719	NA	
11028	29	86	hsa-miR-342-3p	A_25_P00012357	FALSE	mir|hsa-miR-342-3p|mir|MIMAT0000753	chr14:099645813-099645827	NA	
11029	29	84		NC2_00122731	neg				CONTROL
11030	29	82	hsa-miR-628-5p	A_25_P00012814	FALSE	mir|hsa-miR-628-5p|mir|MIMAT0004809	chr15:053452473-053452454	NA	
11031	29	80		hur_5	pos				CONTROL
11032	29	78	hsa-miR-1236	A_25_P00014958	FALSE	mir|hsa-miR-1236|mir|MIMAT0005591	chr6:032032696-032032680	NA	
11033	29	76		NA	ignore				-- ignore
11034	29	74	hsa-miR-10a*	A_25_P00013303	FALSE	mir|hsa-miR-10a*|mir|MIMAT0004555	chr17:044012282-044012265	NA	
11035	29	72	hsa-miR-26a	A_25_P00011999	FALSE	mir|hsa-miR-26a|mir|MIMAT0000082	chr3:037985915-037985929	NA	
11036	29	70		NA	ignore				-- ignore
11037	29	68	hsa-miR-505*	A_25_P00013606	FALSE	mir|hsa-miR-505*|mir|MIMAT0004776	chrX:138834008-138833991	NA	
11038	29	66		NA	ignore				-- ignore
11039	29	64	hsa-miR-147	A_25_P00010763	FALSE	mir|hsa-miR-147|mir|MIMAT0000251	chr9:122047143-122047126	NA	
11040	29	62	hsa-miR-541*	A_25_P00013666	FALSE	mir|hsa-miR-541*|mir|MIMAT0004919	chr14:100600603-100600618	NA	
11041	29	60	hsa-miR-652	A_25_P00012834	FALSE	mir|hsa-miR-652|mir|MIMAT0003322	chrX:109185279-109185293	NA	
11042	29	58	hsa-miR-652	A_25_P00012833	FALSE	mir|hsa-miR-652|mir|MIMAT0003322	chrX:109185280-109185293	NA	
11043	29	56	ebv-miR-BART2-3p	A_25_P00013731	FALSE	mir|ebv-miR-BART2-3p|mir|MIMAT0004744	unmapped	NA	
11044	29	54	hsa-miR-768-3p_v11.0	A_25_P00011973	FALSE	mir|hsa-miR-768-3p_v11.0|mir|MIMAT0003947	chr16:070349881-070349863	NA	
11045	29	52	hsa-miR-99a	A_25_P00010472	FALSE	mir|hsa-miR-99a|mir|MIMAT0000097	chr21:016833296-016833313	NA	
11046	29	50	hsa-miR-132	A_25_P00010588	FALSE	mir|hsa-miR-132|mir|MIMAT0000426	chr17:001900031-001900016	NA	
11047	29	48	hsa-miR-580	A_25_P00011353	FALSE	mir|hsa-miR-580|mir|MIMAT0003245	chr5:036183832-036183815	NA	
11048	29	46	hsa-miR-365	A_25_P00014851	FALSE	mir|hsa-miR-365|mir|MIMAT0000710	chr16:014310699-014310719	NA	
11049	29	44		NA	ignore				-- ignore
11050	29	42	hsa-miR-550*	A_25_P00010447	FALSE	mir|hsa-miR-550*|mir|MIMAT0003257|mir|hsa-miR-550_v9.1	chr7:032739182-032739199	NA	
11051	29	40	hsa-miR-192	A_25_P00010868	FALSE	mir|hsa-miR-192|mir|MIMAT0000222	chr11:064415228-064415210	NA	
11052	29	38		NA	ignore				-- ignore
11053	29	36	hsa-miR-144*	A_25_P00013423	FALSE	mir|hsa-miR-144*|mir|MIMAT0004600	chr17:024212712-024212691	NA	
11054	29	34	hsa-miR-29b	A_25_P00010053	FALSE	mir|hsa-miR-29b|mir|MIMAT0000100	chr7:130212830-130212810	NA	
11055	29	32	hsa-miR-375	A_25_P00010986	FALSE	mir|hsa-miR-375|mir|MIMAT0000728	chr2:219574671-219574657	NA	
11056	29	30	hsa-miR-34a	A_25_P00012086	FALSE	mir|hsa-miR-34a|mir|MIMAT0000255	chr1:009134356-009134337	NA	
11057	29	28	ebv-miR-BART1-5p	A_25_P00013718	FALSE	mir|ebv-miR-BART1-5p|mir|MIMAT0000999	unmapped	NA	
11058	29	26		NC1_00000197	neg				CONTROL
11059	29	24	hsa-miR-635	A_25_P00011967	FALSE	mir|hsa-miR-635|mir|MIMAT0003305	chr17:063932224-063932206	NA	
11060	29	22	hsa-miR-421	A_25_P00010794	FALSE	mir|hsa-miR-421|mir|MIMAT0003339	chrX:073355006-073354989	NA	
11061	29	20	hsa-miR-17	A_25_P00014824	FALSE	mir|hsa-miR-17|mir|MIMAT0000070|mir|hsa-miR-106a|mir|MIMAT0000103	chr13:090800884-090800895	NA	
11062	29	18	hsa-miR-410	A_25_P00010198	FALSE	mir|hsa-miR-410|mir|MIMAT0002171	chr14:100602053-100602071	NA	
11063	29	16	hsa-miR-559	A_25_P00011131	FALSE	mir|hsa-miR-559|mir|MIMAT0003223	chr2:047458333-047458353	NA	
11064	29	14	hsa-miR-708	A_25_P00012970	FALSE	mir|hsa-miR-708|mir|MIMAT0004926	chr11:078790746-078790732	NA	
11065	29	12		NA	ignore				-- ignore
11066	29	10	hsa-miR-302a	A_25_P00010983	FALSE	mir|hsa-miR-302a|mir|MIMAT0000684	chr4:113788853-113788835	NA	
11067	29	8	hsa-miR-518a-5p	A_25_P00012585	FALSE	mir|hsa-miR-518a-5p|mir|MIMAT0005457|mir|hsa-miR-520d-5p|mir|MIMAT0002855|mir|hsa-miR-527|mir|MIMAT0002862	chr19:058949102-058949116	NA	
11068	29	6	hsa-miR-532-5p	A_25_P00010270	FALSE	mir|hsa-miR-532-5p|mir|MIMAT0002888|mir|hsa-miR-532_v9.1	chrX:049654518-049654534	NA	
11069	29	4		NA	ignore				-- ignore
11070	29	2	kshv-miR-K12-2	A_25_P00011714	FALSE	mir|kshv-miR-K12-2|mir|MIMAT0002183	unmapped	NA	
11071	29	163		NA	ignore				-- ignore
11072	29	161	hsa-miR-582-3p	A_25_P00012748	FALSE	mir|hsa-miR-582-3p|mir|MIMAT0004797	chr5:059035262-059035246	NA	
11073	29	159	hsa-miR-153	A_25_P00012200	FALSE	mir|hsa-miR-153|mir|MIMAT0000439	chr2:219867151-219867132	NA	
11074	29	157		NA	ignore				-- ignore
11075	29	155	hsa-miR-16-2*	A_25_P00013271	FALSE	mir|hsa-miR-16-2*|mir|MIMAT0004518	chr3:161605279-161605300	NA	
11076	29	153		NA	ignore				-- ignore
11077	29	151	hsa-miR-301b	A_25_P00013027	FALSE	mir|hsa-miR-301b|mir|MIMAT0004958	chr22:020337316-020337336	NA	
11078	29	149	hsa-miR-623	A_25_P00010229	FALSE	mir|hsa-miR-623|mir|MIMAT0003292	chr13:098806410-098806423	NA	
11079	29	147		NA	ignore				-- ignore
11080	29	145	hsa-miR-920	A_25_P00013039	FALSE	mir|hsa-miR-920|mir|MIMAT0004970	chr12:024256675-024256691	NA	
11081	29	143		NA	ignore				-- ignore
11082	29	141		NA	ignore				-- ignore
11083	29	139	ebv-miR-BART12	A_25_P00013754	FALSE	mir|ebv-miR-BART12|mir|MIMAT0003423	unmapped	NA	
11084	29	137		dmr_308	pos				CONTROL
11085	29	135	hsa-miR-516b	A_25_P00010036	FALSE	mir|hsa-miR-516b|mir|MIMAT0002859|mir|hsa-miR-516-5p_v9.1	chr19:058931930-058931947	NA	
11086	29	133	hsa-miR-129*	A_25_P00013277	FALSE	mir|hsa-miR-129*|mir|MIMAT0004548	chr7:127635212-127635230	NA	
11087	29	131	hsa-miR-451	A_25_P00012447	FALSE	mir|hsa-miR-451|mir|MIMAT0001631	chr17:024212550-024212529	NA	
11088	29	129	hsa-miR-92a-2*	A_25_P00013229	FALSE	mir|hsa-miR-92a-2*|mir|MIMAT0004508	chrX:133131263-133131246	NA	
11089	29	127	hsa-miR-138	A_25_P00012169	FALSE	mir|hsa-miR-138|mir|MIMAT0000430	chr3:044130740-044130752	NA	
11090	29	125	hsa-miR-571	A_25_P00010633	FALSE	mir|hsa-miR-571|mir|MIMAT0003236	chr4:000334010-000334026	NA	
11091	29	123	hsa-miR-940	A_25_P00013089	FALSE	mir|hsa-miR-940|mir|MIMAT0004983	chr16:002261818-002261828	NA	
11092	29	121		NA	ignore				-- ignore
11093	29	119	hsa-miR-99a	A_25_P00010472	FALSE	mir|hsa-miR-99a|mir|MIMAT0000097	chr21:016833296-016833313	NA	
11094	29	117	hsa-miR-661	A_25_P00011952	FALSE	mir|hsa-miR-661|mir|MIMAT0003324	chr8:145091420-145091406	NA	
11095	29	115	hsa-miR-126	A_25_P00012216	FALSE	mir|hsa-miR-126|mir|MIMAT0000445	chr9:138684930-138684947	NA	
11096	29	113	ebv-miR-BART14	A_25_P00011706	FALSE	mir|ebv-miR-BART14|mir|MIMAT0003426|mir|ebv-miR-BART14-3p_v9.1	unmapped	NA	
11097	29	111	ebv-miR-BART7	A_25_P00011716	FALSE	mir|ebv-miR-BART7|mir|MIMAT0003416	unmapped	NA	
11098	29	109		NA	ignore				-- ignore
11099	29	107		NA	ignore				-- ignore
11100	29	105	hsa-miR-410	A_25_P00010198	FALSE	mir|hsa-miR-410|mir|MIMAT0002171	chr14:100602053-100602071	NA	
11101	29	103	hsa-miR-570	A_25_P00012721	FALSE	mir|hsa-miR-570|mir|MIMAT0003235	chr3:196911514-196911532	NA	
11102	29	101	hsv1-miR-H1	A_25_P00011797	FALSE	mir|hsv1-miR-H1|mir|MIMAT0003744	unmapped	NA	
11103	29	99	hsa-miR-1233	A_25_P00014948	FALSE	mir|hsa-miR-1233|mir|MIMAT0005588	chr15:032461643-032461633	NA	
11104	29	97	hsa-miR-331-5p	A_25_P00012387	FALSE	mir|hsa-miR-331-5p|mir|MIMAT0004700	chr12:094226360-094226373	NA	
11105	29	95	hsa-miR-30b*	A_25_P00013382	FALSE	mir|hsa-miR-30b*|mir|MIMAT0004589	chr8:135882020-135882002	NA	
11106	29	93	hsa-miR-580	A_25_P00011354	FALSE	mir|hsa-miR-580|mir|MIMAT0003245	chr5:036183832-036183813	NA	
11107	29	91	hsa-miR-875-3p	A_25_P00012957	FALSE	mir|hsa-miR-875-3p|mir|MIMAT0004923	chr8:100618254-100618240	NA	
11108	29	89	hsa-miR-26a-2*	A_25_P00013507	FALSE	mir|hsa-miR-26a-2*|mir|MIMAT0004681	chr12:056504731-056504712	NA	
11109	29	87	hsa-miR-598	A_25_P00011058	FALSE	mir|hsa-miR-598|mir|MIMAT0003266	chr8:010930207-010930190	NA	
11110	29	85		NA	ignore				-- ignore
11111	29	83		NA	ignore				-- ignore
11112	29	81	hsa-miR-561	A_25_P00011295	FALSE	mir|hsa-miR-561|mir|MIMAT0003225	chr2:188870527-188870545	NA	
11113	29	79	hsa-miR-567	A_25_P00010941	FALSE	mir|hsa-miR-567|mir|MIMAT0003231	chr3:113314357-113314375	NA	
11114	29	77	hsa-miR-148b	A_25_P00010133	FALSE	mir|hsa-miR-148b|mir|MIMAT0000759	chr12:053017332-053017350	NA	
11115	29	75		NC2_00079215	neg				CONTROL
11116	29	73	hsa-miR-922	A_25_P00013047	FALSE	mir|hsa-miR-922|mir|MIMAT0004972	chr3:198885842-198885826	NA	
11117	29	71	hsa-miR-934	A_25_P00013067	FALSE	mir|hsa-miR-934|mir|MIMAT0004977	chrX:135460726-135460738	NA	
11118	29	69	hsa-miR-574-3p	A_25_P00012730	FALSE	mir|hsa-miR-574-3p|mir|MIMAT0003239	chr4:038546115-038546129	NA	
11119	29	67	hsa-miR-604	A_25_P00010916	FALSE	mir|hsa-miR-604|mir|MIMAT0003272	chr10:029874017-029874003	NA	
11120	29	65	hsa-miR-99b	A_25_P00014849	FALSE	mir|hsa-miR-99b|mir|MIMAT0000689	chr19:056887689-056887704	NA	
11121	29	63	ebv-miR-BART20-5p	A_25_P00011828	FALSE	mir|ebv-miR-BART20-5p|mir|MIMAT0003719|mir|ebv-miR-BART20-5p_v9.1	unmapped	NA	
11122	29	61	hsa-miR-599	A_25_P00011462	FALSE	mir|hsa-miR-599|mir|MIMAT0003267	chr8:100618119-100618103	NA	
11123	29	59	hsa-miR-154	A_25_P00010583	FALSE	mir|hsa-miR-154|mir|MIMAT0000452	chr14:100595862-100595880	NA	
11124	29	57	hsa-miR-760	A_25_P00013021	FALSE	mir|hsa-miR-760|mir|MIMAT0004957	chr1:094085032-094085043	NA	
11125	29	55		dmr_285	pos				CONTROL
11126	29	53	hsa-miR-376a*	A_25_P00013529	FALSE	mir|hsa-miR-376a*|mir|MIMAT0003386	chr14:100576878-100576899	NA	
11127	29	51	hsa-miR-891b	A_25_P00012926	FALSE	mir|hsa-miR-891b|mir|MIMAT0004913	chrX:144890294-144890275	NA	
11128	29	49		NC2_00106057	neg				CONTROL
11129	29	47	hsa-miR-199b-5p	A_25_P00010699	FALSE	mir|hsa-miR-199b-5p|mir|MIMAT0000263|mir|hsa-miR-199b_v9.1	chr9:130046868-130046848	NA	
11130	29	45	hsa-miR-34c-3p	A_25_P00012286	FALSE	mir|hsa-miR-34c-3p|mir|MIMAT0004677	chr11:110889431-110889440	NA	
11131	29	43		NegativeControl	neg				CONTROL
11132	29	41	hsa-miR-551b	A_25_P00014215	FALSE	mir|hsa-miR-551b|mir|MIMAT0003233	chr3:169752397-169752416	NA	
11133	29	39	hsa-miR-181a*	A_25_P00010883	FALSE	mir|hsa-miR-181a*|mir|MIMAT0000270	chr1:197094880-197094863	NA	
11134	29	37	hsa-miR-99b	A_25_P00010597	FALSE	mir|hsa-miR-99b|mir|MIMAT0000689	chr19:056887690-056887704	NA	
11135	29	35		hur_6	pos				CONTROL
11136	29	33		NC2_00106057	neg				CONTROL
11137	29	31	hsa-miR-101	A_25_P00012039	FALSE	mir|hsa-miR-101|mir|MIMAT0000099	chr9:004840346-004840365	NA	
11138	29	29	hsa-miR-609	A_25_P00011303	FALSE	mir|hsa-miR-609|mir|MIMAT0003277	chr10:105968571-105968554	NA	
11139	29	27	hsa-let-7a*	A_25_P00013112	FALSE	mir|hsa-let-7a*|mir|MIMAT0004481	chr22:044887347-044887364	NA	
11140	29	25	hsa-miR-92a-2*	A_25_P00013230	FALSE	mir|hsa-miR-92a-2*|mir|MIMAT0004508	chrX:133131263-133131245	NA	
11141	29	23	hsa-miR-523	A_25_P00012554	FALSE	mir|hsa-miR-523|mir|MIMAT0002840	chr19:058893509-058893525	NA	
